"","SYMBOL","FC","DESeq2.STAT","PVAL","ADJ.PVAL"
"152100","CMC1",0.443891455266051,3.09955729509362,0.00193810088569329,1
"56942","CMC2",0.272051388987809,1.83737649588897,0.066154334167924,1
"80790","CMIP",0.435294155762375,2.1892405341778,0.0285793619463824,1
"1240","CMKLR1",-1.01741704015856,-3.60884002386499,0.000307569194622459,1
"51727","CMPK1",-0.328693422680951,-2.31798350343362,0.0204502176255375,1
"129607","CMPK2",1.13216002064941,3.9298805572716,8.49880685585415e-05,1
"123920","CMTM3",0.511134882212551,2.22993313799149,0.0257518820325449,1
"146223","CMTM4",0.620580196139085,2.15029530369782,0.0315318636490959,1
"54918","CMTM6",0.731108887319724,3.38464119337234,0.000712713529423315,1
"112616","CMTM7",0.885966182195049,2.77027327217538,0.00560092792139147,1
"202333","CMYA5",-0.487694291846522,-1.44275869814724,0.149088457576472,1
"7555","CNBP",-0.396413884404131,-3.21455928590959,0.0013064493341616,1
"55748","CNDP2",0.429927954095441,1.68355139712396,0.0922683984382092,1
"255919","CNEP1R1",0.205382026544734,1.31750685952556,0.187668783300383,1
"84518","CNFN",1.44684084089377,2.47534729575696,0.0133106669709776,1
"1259","CNGA1",0.353907710534389,0.661597594025207,0.508229149899165,1
"1265","CNN2",0.0149167448079129,0.0669389380496508,0.946630314458418,1
"1266","CNN3",-0.382109359868565,-1.83860496994908,0.0659733097538776,1
"54805","CNNM2",0.193698421218615,1.03857519095587,0.299002348871606,1
"26505","CNNM3",0.0081042982620413,0.0580741448460294,0.953689569049305,1
"26504","CNNM4",0.148104202739342,0.755554936929033,0.449916082574065,1
"23019","CNOT1",0.292540788232431,2.18998210516454,0.0285255346471231,1
"4849","CNOT3",0.371453647077699,3.09170403247901,0.00199011163652172,1
"4850","CNOT4",-0.255588351202422,-1.91012375672704,0.0561172808646152,1
"246175","CNOT6L",-0.380630051452475,-1.99221718667335,0.0463472333106065,1
"29883","CNOT7",0.029324465828762,0.191855909932164,0.847855074560186,1
"9337","CNOT8",0.130474799177161,1.17120089529789,0.241518035515048,1
"1267","CNP",0.127341221018229,0.727416704714934,0.466970724366262,1
"27013","CNPPD1",-0.383148279274821,-1.92888973929309,0.0537445519058231,1
"10695","CNPY3",0.126696074584467,0.748312990356931,0.454271390824579,1
"245812","CNPY4",-0.229443883552901,-1.10672828653178,0.268411421783922,1
"54875","CNTLN",-0.987722644871231,-3.05919541501149,0.00221932333818161,1
"11064","CNTRL",0.19618176916627,1.23783742168178,0.215776349673407,1
"116840","CNTROB",0.0973947077534996,0.81349135542756,0.415936400571903,1
"493753","COA5",0.23839088397351,1.51228861590451,0.130460455841622,1
"22837","COBLL1",-0.585631013320231,-2.52083424674378,0.0117076986953884,1
"9382","COG1",0.147194162590474,1.09943973695558,0.271576306164222,1
"22796","COG2",0.150088322006178,1.50115927603773,0.133314370255488,1
"83548","COG3",0.0486845503833275,0.451356949874877,0.651732305511307,1
"25839","COG4",0.408767924069447,2.31739961493551,0.0204819733073613,1
"10466","COG5",0.0395749956630801,0.361985538460528,0.717362837310041,1
"57511","COG6",0.17691517295815,1.3027180791674,0.192671027460761,1
"91949","COG7",0.149861641227538,1.30545515090542,0.191737909303188,1
"84342","COG8",0.204697783999454,1.49717674730572,0.134347274082883,1
"1303","COL12A1",1.10787188002117,3.27978282921183,0.00103887022064134,1
"1305","COL13A1",-0.853830885539826,-2.51154385476976,0.0120204349424977,1
"1306","COL15A1",-0.667571076993118,-2.69846171767677,0.00696607494511177,1
"1308","COL17A1",0.211317771681575,0.327107332508655,0.743586706085507,1
"80781","COL18A1",-0.831898129254969,-3.27700468724362,0.00104914627728661,1
"1277","COL1A1",0.722055561610166,1.95877239146106,0.0501394482242322,1
"1278","COL1A2",-0.019282367747602,-0.054934119101926,0.956190949795832,1
"255631","COL24A1",-0.195914611045727,-0.647877053285985,0.517064473378565,1
"85301","COL27A1",0.878496232331375,3.25728504159203,0.00112483417411505,1
"340267","COL28A1",-1.60635027650486,-3.7410982862725,0.000183217847159759,1
"1281","COL3A1",0.395029912753625,1.09502176613904,0.273507100809568,1
"1282","COL4A1",0.256843518847287,0.813782204137257,0.415769731627599,1
"1284","COL4A2",-0.275410359694372,-0.874389204446563,0.381906334475673,1
"1287","COL4A5",-0.920398739966889,-2.66064973317804,0.00779900418406833,1
"1289","COL5A1",0.574548467557219,1.82049046417273,0.0686843471256803,1
"1290","COL5A2",0.98687684968471,3.39089492795886,0.000696648037680069,1
"50509","COL5A3",0.650564823635715,2.43891277864199,0.0147315234300132,1
"1293","COL6A3",-0.672312684424457,-2.18458831577949,0.0289190454006604,1
"1295","COL8A1",0.422216271761146,1.27261554950413,0.203154498082463,1
"1296","COL8A2",-0.646984673252563,-1.81553818145459,0.0694412438892682,1
"1298","COL9A2",-0.602678252574438,-1.67943167381114,0.0930679446494112,1
"1299","COL9A3",-1.23283261860269,-3.47516101425575,0.000510546806052371,1
"8292","COLQ",-0.798291213887226,-3.3075800511723,0.000941058116426987,1
"150684","COMMD1",-0.147730902438879,-0.962894500163679,0.335600469894156,1
"51397","COMMD10",-0.304773310731998,-2.6611686604389,0.00778699401684574,1
"51122","COMMD2",0.470833190693398,2.91888402857516,0.00351286885415527,1
"23412","COMMD3",-0.00239218587175117,-0.0159723313770896,0.98725646524176,1
"28991","COMMD5",0.426324197056475,3.72300435012178,0.000196866128660468,1
"149951","COMMD7",0.152371007575552,1.03037388516201,0.302834527384141,1
"54951","COMMD8",0.136089625384164,1.04883514866659,0.294253997318615,1
"29099","COMMD9",0.507408391005554,3.1563415315461,0.00159761672783869,1
"1311","COMP",2.15909702062721,3.83355323012845,0.000126305453480317,1
"1312","COMT",0.2681509144528,0.906563497448213,0.364637672197271,1
"118881","COMTD1",1.00607220868146,3.24743298539342,0.00116451084062737,1
"1315","COPB1",0.14269131210455,1.23131568632481,0.21820481727555,1
"9276","COPB2",0.550878276085956,3.57537303892756,0.000349728865505566,1
"11316","COPE",0.420646509558046,2.98481208439394,0.00283752582304535,1
"9318","COPS2",-0.113256416418196,-0.941520717459486,0.346438077485584,1
"8533","COPS3",0.080720969610515,0.533584817181124,0.593628814952284,1
"10987","COPS5",0.244446861248675,2.31224786401177,0.0207640279769013,1
"10980","COPS6",-0.169489089949471,-1.21143525762309,0.225728633523202,1
"50813","COPS7A",0.120783688569656,1.00478036311513,0.315002621472916,1
"64708","COPS7B",0.169005808976374,0.933032593596165,0.350803140004798,1
"10920","COPS8",-0.350241614653342,-2.43265103705328,0.0149887387589068,1
"93058","COQ10A",-0.441241809538572,-2.41213578224812,0.0158593740118767,1
"27235","COQ2",0.215111161732359,1.11959756180924,0.262885295059394,1
"51805","COQ3",0.413316625966998,2.12661458881257,0.0334521193390108,1
"51117","COQ4",0.221899061688656,1.07638830779025,0.281753629279653,1
"84274","COQ5",0.243196618691536,1.99917791226403,0.0455891075264475,1
"51004","COQ6",0.181738080019607,1.70389411505281,0.0884008706555737,1
"10229","COQ7",-0.465794661767969,-2.96526961123168,0.00302417765776598,1
"57017","COQ9",-0.314331612132338,-1.54908187315717,0.121362039819119,1
"11151","CORO1A",-0.718025837025413,-2.23359602231581,0.0255096658884614,1
"57175","CORO1B",0.435091066290748,3.40594721792341,0.000659349252564375,1
"7464","CORO2A",0.834727486583138,1.92052013193783,0.0547922327158507,1
"84940","CORO6",-1.51326928507529,-3.92386176531724,8.71407488239953e-05,1
"79585","CORO7",0.104758055673598,0.544953354680815,0.585785599172601,1
"23406","COTL1",-0.43572593357172,-2.27120166763366,0.0231347725282028,1
"1352","COX10",0.00305731031142505,0.0209334236292076,0.983298764260228,1
"1353","COX11",-0.209872674469184,-1.70829935985025,0.0875808100366309,1
"84987","COX14",-0.250128605903448,-1.51543836156495,0.12966142876293,1
"1355","COX15",-0.136629913737279,-1.19507666745343,0.232057077171906,1
"10063","COX17",0.411200805868439,2.2285582798238,0.0258433095590752,1
"285521","COX18",0.409228842704695,2.7377347773263,0.00618639451733631,1
"90639","COX19",0.492062610821603,2.8850899688403,0.00391301818400411,1
"116228","COX20",-0.38061562167181,-1.52443266772917,0.127400664765679,1
"1327","COX4I1",-0.220400328538817,-1.63432617426089,0.102190380579635,1
"9377","COX5A",0.409083876023689,2.30459072387982,0.0211895059783866,1
"1329","COX5B",0.0550153604435803,0.385511348401406,0.699858600200002,1
"1337","COX6A1",0.344532345947959,2.53375419195532,0.0112847860620699,1
"1340","COX6B1",0.368971468488419,2.53278923786013,0.0113158969109587,1
"1345","COX6C",0.0735106703384576,0.393372353354544,0.694044486022304,1
"1347","COX7A2",0.140288494396687,1.09575743725975,0.273184939418616,1
"9167","COX7A2L",-0.029251716855462,-0.361818833569688,0.717487417197781,1
"1349","COX7B",-0.184774499842088,-0.963539584849341,0.335276808880354,1
"1351","COX8A",0.162316490217757,1.13500962088293,0.256371287328036,1
"1356","CP",-0.603556676070372,-0.960552386717643,0.336777278664726,1
"27151","CPAMD8",0.195497967919795,0.546518514981242,0.584709564195797,1
"1362","CPD",0.386272161901616,1.91039634239136,0.0560822014368099,1
"1368","CPM",-0.380850009145907,-1.06624042825547,0.286314970987487,1
"221184","CPNE2",-0.200788360340498,-0.888159016378975,0.374455220793356,1
"8895","CPNE3",0.117141836369957,0.725780560942621,0.467973305614756,1
"57699","CPNE5",-0.393132379491517,-1.48063197620836,0.138704669652402,1
"27132","CPNE7",0.726482196026416,1.22100845667909,0.222082817906767,1
"144402","CPNE8",-1.06120011099149,-3.36813516359436,0.000756784846852075,1
"55313","CPPED1",-0.647378117469951,-2.02318047143898,0.0430545443081903,1
"10898","CPSF4",0.422312957597255,3.74295445422853,0.000181869203704949,1
"79869","CPSF7",0.180269379534209,1.63755800573517,0.101513929323913,1
"1374","CPT1A",-0.352232937315632,-2.60375834513885,0.00922077453251663,1
"126129","CPT1C",-0.284915629395809,-0.941468723726448,0.346464709810109,1
"1376","CPT2",0.190852353050655,1.47682367870533,0.139722907578794,1
"56265","CPXM1",-1.40328331902473,-3.51154919583,0.00044550299818243,1
"8532","CPZ",-0.536457143921416,-1.94051127279261,0.0523175855331486,1
"1382","CRABP2",0.156070354878182,0.301207288246572,0.763256432538587,1
"8738","CRADD",-0.476708129544685,-3.39917855139296,0.000675885770210481,1
"1384","CRAT",-0.739444084675714,-3.37127008292367,0.000748224645404962,1
"92359","CRB3",1.04591156210203,2.25723692631128,0.0239932741943105,1
"51185","CRBN",-0.428184003185975,-2.37562990007183,0.0175190247393848,1
"27297","CRCP",0.247360251166401,2.35253905441434,0.0186457316380856,1
"1385","CREB1",-0.13591618519025,-1.54557031980575,0.12220837384226,1
"10488","CREB3",-0.319762371009561,-2.61914259773234,0.00881510901950352,1
"64764","CREB3L2",-0.125459639800137,-0.634297192033108,0.525886888688087,1
"1387","CREBBP",-0.317352184360751,-2.0379970264178,0.0415502302522687,1
"58487","CREBZF",0.514270332021797,2.89306452759103,0.00381502910456511,1
"8804","CREG1",-0.161238025535996,-0.776063446914909,0.43771152489583,1
"78987","CRELD1",-0.471441913855744,-2.37854898287655,0.0173809275193581,1
"79174","CRELD2",0.29253651263157,2.03960696987134,0.0413894872983228,1
"51232","CRIM1",-0.26343996493755,-1.24976118138569,0.211386800358718,1
"1396","CRIP1",-0.345036210777514,-0.991037798595878,0.321667123679988,1
"9419","CRIPT",0.311551190704646,2.50054269747314,0.0124003184239896,1
"83690","CRISPLD1",-0.443925003967502,-1.25050726456994,0.211114303258211,1
"1398","CRK",-0.238774946917976,-2.0053992708645,0.0449203796038577,1
"1399","CRKL",0.360509754952465,1.86039334831861,0.0628298950863234,1
"9244","CRLF1",-1.55067138837209,-3.30938292695791,0.000935018603060258,1
"51379","CRLF3",0.516484103265405,3.0219519438129,0.00251150416458462,1
"54675","CRLS1",0.372839861984137,3.3777043013427,0.000730936339483155,1
"1400","CRMP1",-0.922853777326963,-2.96724425172922,0.00300482148340878,1
"643911","CRNDE",0.990567270660535,2.41341027397378,0.015804018576046,1
"51340","CRNKL1",0.321963274431225,3.73444718381532,0.000188127965036268,1
"9696","CROCC",-0.0314785561839099,-0.187499054707717,0.851269364780214,1
"84809","CROCCP2",0.482359084792975,2.66532367023832,0.00769142553983122,1
"114819","CROCCP3",0.299540184706769,1.22550234195961,0.220386008233369,1
"54677","CROT",-0.0880960780389627,-0.283223231217285,0.777005721183355,1
"441089","CRSP8P",-0.0532696679091962,-0.372079596521002,0.709833587116695,1
"55118","CRTAC1",-2.46370935370312,-3.30563266435488,0.000947622319260143,1
"23373","CRTC1",-0.697932720183042,-3.88938911064253,0.000100496875278339,1
"200186","CRTC2",0.407702681048374,2.66028227281042,0.00780751880226872,1
"1407","CRY1",-0.216897594771171,-0.989326416580675,0.322503463372227,1
"1429","CRYZ",-0.2897754859407,-1.2136497441362,0.224881502885696,1
"9946","CRYZL1",-0.323893402556568,-2.56268936387585,0.0103864930478409,1
"1431","CS",0.0659705554601716,0.461380508799063,0.644525632967744,1
"51380","CSAD",0.145806474439552,0.822009343291593,0.411071579308704,1
"7812","CSDE1",-0.44132381771027,-2.75255542006695,0.00591321369631665,1
"1436","CSF1R",-0.965492509845719,-3.84344900682778,0.000121317216104853,1
"1438","CSF2RA",-0.428903038506004,-1.22657134936715,0.219983743127634,1
"1439","CSF2RB",-0.667249688123142,-2.29643501378099,0.0216510209064232,1
"1441","CSF3R",-0.424114693933603,-1.36621905782053,0.171870217514505,1
"55454","CSGALNACT2",-0.44271704935998,-2.30337098077864,0.0212579790513961,1
"1445","CSK",0.604770319985541,3.1183192865015,0.00181885645082523,1
"114788","CSMD3",-0.0513989735827842,-0.360245378827385,0.718663642178674,1
"1452","CSNK1A1",-0.435184231325778,-2.62233393219161,0.00873298167330836,1
"1453","CSNK1D",-0.299553924829966,-2.08481727354331,0.0370858901484746,1
"1454","CSNK1E",0.0372562964745464,0.261765201404882,0.793502469064105,1
"53944","CSNK1G1",0.328060944667175,2.34285725598449,0.0191367030519349,1
"1456","CSNK1G3",-0.0551547567415109,-0.40887874267039,0.682628649717011,1
"1459","CSNK2A2",0.0592221917547973,0.474855251294784,0.634890148604186,1
"1460","CSNK2B",0.320006108307299,2.38362312682817,0.0171431485916793,1
"79848","CSPP1",0.530535973005845,3.61943998016706,0.000295241278467816,1
"81566","CSRNP2",0.25423367019679,1.65071846857429,0.0987960748780301,1
"1466","CSRP2",-0.849833663514734,-3.04205940390637,0.00234965519176798,1
"8530","CST7",-1.45218943662265,-3.85748350707296,0.000114560406705204,1
"1475","CSTA",1.09761076426723,1.87885075545543,0.0602648744557928,1
"1476","CSTB",0.536474237160323,1.25234195952747,0.210445285597854,1
"1477","CSTF1",0.419411325040824,3.61667115964928,0.000298416019799089,1
"23283","CSTF2T",-0.694036322269173,-3.56127292568914,0.000369061208440492,1
"1479","CSTF3",0.359594150303097,3.57703552104293,0.000347512965833063,1
"64693","CTAGE1",0.379458965175926,1.51636326272702,0.129427523087539,1
"100128553","CTAGE4",1.46063498470374,3.56067622410808,0.000369900964347131,1
"1487","CTBP1",-0.0773715762809185,-0.867586235033984,0.3856208845976,1
"1488","CTBP2",-0.463022145941653,-2.75522241620325,0.0058652249473271,1
"1486","CTBS",0.102352972384856,0.630134492523079,0.528606594080466,1
"10664","CTCF",0.161245084567448,1.79407148003854,0.072801760491373,1
"23399","CTDNEP1",0.0751638082015285,0.588294975445356,0.556334317573558,1
"9150","CTDP1",-0.163183508907552,-1.43372940331439,0.15164949795869,1
"10106","CTDSP2",-0.378806416025336,-1.99434300545109,0.0461145824794547,1
"51496","CTDSPL2",0.390162339245379,2.97147744888012,0.00296370638678022,1
"1489","CTF1",-0.777570525935579,-2.98439252782398,0.00284141999712406,1
"1491","CTH",-0.0730876033742299,-0.292124416066688,0.770191499161584,1
"1495","CTNNA1",-0.270281841516375,-1.86999877917225,0.0614839873913524,1
"1499","CTNNB1",-0.000287148021089855,-0.00211825800859065,0.998309875903085,1
"56998","CTNNBIP1",0.714970077613687,3.39281752313606,0.000691777047957044,1
"56259","CTNNBL1",0.156592232825545,1.3011072485988,0.193221746977976,1
"1500","CTNND1",0.567410084327084,2.05905094664548,0.039489358246275,1
"1497","CTNS",0.286934362361303,1.62455252176048,0.104257940614917,1
"56474","CTPS2",0.492801204370558,2.83449450674328,0.00458982470321151,1
"9646","CTR9",-0.269959085951677,-2.34383296458353,0.0190867172178071,1
"5476","CTSA",0.274707298373839,1.53421354462784,0.124977126550192,1
"1508","CTSB",0.0168409220968911,0.0751848565971457,0.940067632934497,1
"1075","CTSC",1.07136519461572,3.71190429423975,0.000205705772282809,1
"1509","CTSD",0.179397015670734,0.590747445237225,0.554689653010776,1
"1510","CTSE",1.37571800095037,1.51168806867805,0.130613235321959,1
"1512","CTSH",0.135793395270773,0.334445843812465,0.738043150619701,1
"1513","CTSK",-0.75964952713885,-2.27191712799446,0.0230915161851006,1
"1520","CTSS",-0.119014723585028,-0.377471810294549,0.705823009755344,1
"1521","CTSW",0.56456486514965,1.49024022503259,0.136161083221323,1
"1522","CTSZ",0.202249152974097,1.04472425573224,0.29615043098786,1
"2017","CTTN",0.2492121074028,1.51253089025939,0.13039886040409,1
"83992","CTTNBP2",-1.61104710249941,-3.23368015241435,0.00122206234077366,1
"55917","CTTNBP2NL",0.135064279593684,0.785862212052732,0.431948214750903,1
"348180","CTU2",0.33016462771639,2.40977165774236,0.0159625074734283,1
"404217","CTXN1",-0.0865591281942976,-0.182396912855097,0.855271248355531,1
"404093","CUEDC1",-1.00019981793098,-3.40860699642467,0.000652954733288913,1
